Verify,Finalize,Follow-Up,Session Date,Moved From Facility,Spawning Location,Spawning Location Is Offsite,Spawning Offsite Owner Facility,Spawning Offsite Location Latitude,Spawning Offsite Location Longitude,Spawning Offsite Location Description,Spawning Session Name,Is Import,Is Group Session,Import Custom,Spawning Session Lot #,Cross ID,Spawn ID,Sex,Origin,Origin Expression,Origin Description,Origin Start Date,Origin End Date,Origin Creator,Origin Creation Date,Spawning Ratio,Stock,Stock Agency,Stock Facility,Stock Description,Session Progeny,Brood Year,Spawning Session Comments,Species,Run,Egg Weight(g),Estimated Egg Count,Edit Spawn Cross Notes,Immediate Container,Times Used,Length,Age Calculated,Age Criteria Start Length,Age Criteria End Length,Age Criteria End Date,Age Criteria Start Date,Age Designation,Spawn Status,Living State,Why Not Spawned,Moved From,Moved From Is Offsite,Offsite Moved From Owner Facility,Offsite Moved From Latitude,Offsite Moved From Longitude,Offsite Moved From Location Description,Source Trap Facility,Source Trap,Moved To,Moved To Is Offsite,Offsite Moved To Owner Facility,Offsite Moved To Latitude,Offsite Moved To Longitude,Offsite Moved To Location Description,Moved To Facility,Release Site,Release Site Latitude,Release Site Longitude,Disposition,Purpose,Existing Marks,Existing Marks Quantity,Applied Marks,Applied Marks Quantity,Existing Tags,Applied Tags,Existing CWT,Existing CWT Value,Applied CWT,Applied CWT Value,Existing PIT,Applied PIT,GEN Sample,Samples,Conditions,Notes
FALSE,FALSE,FALSE,8/31/2021 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/31/2021 LGH Spawning Room (Lot #29.21.502), 8:00 AM",FALSE,FALSE,NA,29.21.502,F106_Lookingglass Egg Room/Tray110,M106,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,1 : 2,Imnaha (29H),ODFW,NA,NA,Integrated,BY 2021,NA,Chinook,Spring,NA,4350,NA,Lookingglass Egg Room/Tray110,unknown,785,FALSE,NA,NA,NA,NA,NA,SpawnedKilled,Killed,NA,LGH 2021 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Imnaha River Weir,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,"AD, ROP","1, 1",NA,NA,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN OtsLOOK21S_138,NA,NA,NA
FALSE,FALSE,FALSE,8/31/2021 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/31/2021 LGH Spawning Room (Lot #29.21.502), 8:00 AM",FALSE,FALSE,NA,29.21.502,F91_Lookingglass Egg Room/Tray95,M91,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,1 : 2,Imnaha (29H),ODFW,NA,NA,Integrated,BY 2021,NA,Chinook,Spring,NA,4350,NA,Lookingglass Egg Room/Tray95,1,825,FALSE,NA,NA,NA,NA,NA,SpawnedKilled,Killed,NA,LGH 2021 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Imnaha River Weir,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN OtsLOOK21S_121,NA,NA,NA
FALSE,FALSE,FALSE,8/31/2021 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/31/2021 LGH Spawning Room (Lot #29.21.502), 8:00 AM",FALSE,FALSE,NA,29.21.502,F92_Lookingglass Egg Room/Tray96,M91,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,1 : 2,Imnaha (29H),ODFW,NA,NA,Integrated,BY 2021,NA,Chinook,Spring,NA,4350,NA,Lookingglass Egg Room/Tray96,1,825,FALSE,NA,NA,NA,NA,NA,SpawnedKilled,Killed,NA,LGH 2021 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Imnaha River Weir,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN OtsLOOK21S_121,NA,NA,NA
FALSE,FALSE,FALSE,8/31/2021 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/31/2021 LGH Spawning Room (Lot #29.21.502), 8:00 AM",FALSE,FALSE,NA,29.21.502,F98_Lookingglass Egg Room/Tray102,F98,Female,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,1 : 2,Imnaha (29H),ODFW,NA,NA,Integrated,BY 2021,NA,Chinook,Spring,NA,4350,NA,Lookingglass Egg Room/Tray102,1,763,FALSE,NA,NA,NA,NA,NA,SpawnedKilled,Killed,NA,LGH 2021 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Imnaha River Weir,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Present,NA,NA,NA,NA,NA,GEN OtsLOOK21S_142,SNOUT 21R2328,NA,NA
FALSE,FALSE,FALSE,8/31/2021 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/31/2021 LGH Spawning Room (Lot #29.21.502), 8:00 AM",FALSE,FALSE,NA,29.21.502,F39_Lookingglass Egg Room/Tray43,M40,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,1 : 2,Imnaha (29H),ODFW,NA,NA,Integrated,BY 2021,NA,Chinook,Spring,NA,4350,NA,Lookingglass Egg Room/Tray43,1,714,FALSE,NA,NA,NA,NA,NA,SpawnedKilled,Killed,NA,LGH 2021 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Imnaha River Weir,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN OtsLOOK21S_40,NA,NA,NA
FALSE,FALSE,FALSE,8/31/2021 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/31/2021 LGH Spawning Room (Lot #29.21.502), 8:00 AM",FALSE,FALSE,NA,29.21.502,F40_Lookingglass Egg Room/Tray44,M40,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,1 : 2,Imnaha (29H),ODFW,NA,NA,Integrated,BY 2021,NA,Chinook,Spring,NA,4350,NA,Lookingglass Egg Room/Tray44,1,714,FALSE,NA,NA,NA,NA,NA,SpawnedKilled,Killed,NA,LGH 2021 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Imnaha River Weir,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN OtsLOOK21S_40,NA,NA,NA
FALSE,FALSE,FALSE,8/31/2021 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/31/2021 LGH Spawning Room (Lot #29.21.502), 8:00 AM",FALSE,FALSE,NA,29.21.502,F43_Lookingglass Egg Room/Tray47,F43,Female,Natural,Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP],Natural,NA,NA,Default,5/17/2017,1 : 2,Imnaha (29H),ODFW,NA,NA,Integrated,BY 2021,NA,Chinook,Spring,NA,4350,NA,Lookingglass Egg Room/Tray47,1,740,FALSE,NA,NA,NA,NA,NA,SpawnedKilled,Killed,NA,LGH 2021 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Imnaha River Weir,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,UNC,1,NA,NA,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN OtsLOOK21S_53,"FR 21F-366,  SCALE 21S-876",NA,SMALL EGG MASS
FALSE,FALSE,FALSE,8/31/2021 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/31/2021 LGH Spawning Room (Lot #29.21.502), 8:00 AM",FALSE,FALSE,NA,29.21.502,F67_Lookingglass Egg Room/Tray71,F67,Female,Natural,Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP],Natural,NA,NA,Default,5/17/2017,1 : 2,Imnaha (29H),ODFW,NA,NA,Integrated,BY 2021,NA,Chinook,Spring,NA,4350,NA,Lookingglass Egg Room/Tray71,1,720,FALSE,NA,NA,NA,NA,NA,SpawnedKilled,Killed,NA,LGH 2021 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Imnaha River Weir,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,UNC,1,NA,NA,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN OtsLOOK21S_92,"FR 21F-398,  SCALE 21S-902",NA,NA
FALSE,FALSE,FALSE,8/31/2021 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/31/2021 LGH Spawning Room (Lot #29.21.502), 8:00 AM",FALSE,FALSE,NA,29.21.502,F93_Lookingglass Egg Room/Tray97,M93,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,1 : 2,Imnaha (29H),ODFW,NA,NA,Integrated,BY 2021,NA,Chinook,Spring,NA,4350,NA,Lookingglass Egg Room/Tray97,1,890,FALSE,NA,NA,NA,NA,NA,SpawnedKilled,Killed,NA,LGH 2021 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Imnaha River Weir,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN OtsLOOK21S_120,NA,NA,NA
FALSE,FALSE,FALSE,8/31/2021 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/31/2021 LGH Spawning Room (Lot #29.21.502), 8:00 AM",FALSE,FALSE,NA,29.21.502,F94_Lookingglass Egg Room/Tray98,M93,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,1 : 2,Imnaha (29H),ODFW,NA,NA,Integrated,BY 2021,NA,Chinook,Spring,NA,4350,NA,Lookingglass Egg Room/Tray98,1,890,FALSE,NA,NA,NA,NA,NA,SpawnedKilled,Killed,NA,LGH 2021 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Imnaha River Weir,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN OtsLOOK21S_120,NA,NA,NA
FALSE,FALSE,FALSE,8/31/2021 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/31/2021 LGH Spawning Room (Lot #29.21.502), 8:00 AM",FALSE,FALSE,NA,29.21.502,F75_Lookingglass Egg Room/Tray79,M75,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,1 : 2,Imnaha (29H),ODFW,NA,NA,Integrated,BY 2021,NA,Chinook,Spring,NA,4350,NA,Lookingglass Egg Room/Tray79,1,NA,FALSE,NA,NA,NA,NA,NA,SpawnedNotKilled,Alive,NA,LGH 2021 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Imnaha River Weir,LGH 2021 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Ponded,Brood Stock,AD,1,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,FALSE,FALSE,8/31/2021 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/31/2021 LGH Spawning Room (Lot #29.21.502), 8:00 AM",FALSE,FALSE,NA,29.21.502,F76_Lookingglass Egg Room/Tray80,M75,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,1 : 2,Imnaha (29H),ODFW,NA,NA,Integrated,BY 2021,NA,Chinook,Spring,NA,4350,NA,Lookingglass Egg Room/Tray80,1,NA,FALSE,NA,NA,NA,NA,NA,SpawnedNotKilled,Alive,NA,LGH 2021 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Imnaha River Weir,LGH 2021 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Ponded,Brood Stock,AD,1,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,FALSE,FALSE,8/31/2021 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/31/2021 LGH Spawning Room (Lot #29.21.502), 8:00 AM",FALSE,FALSE,NA,29.21.502,F61_Lookingglass Egg Room/Tray65,M62,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,1 : 2,Imnaha (29H),ODFW,NA,NA,Integrated,BY 2021,NA,Chinook,Spring,NA,4350,NA,Lookingglass Egg Room/Tray65,1,NA,FALSE,NA,NA,NA,NA,NA,SpawnedNotKilled,Alive,NA,LGH 2021 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Imnaha River Weir,LGH 2021 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Ponded,Brood Stock,AD,1,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,FALSE,FALSE,8/31/2021 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/31/2021 LGH Spawning Room (Lot #29.21.502), 8:00 AM",FALSE,FALSE,NA,29.21.502,F62_Lookingglass Egg Room/Tray66,M62,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,1 : 2,Imnaha (29H),ODFW,NA,NA,Integrated,BY 2021,NA,Chinook,Spring,NA,4350,NA,Lookingglass Egg Room/Tray66,1,NA,FALSE,NA,NA,NA,NA,NA,SpawnedNotKilled,Alive,NA,LGH 2021 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Imnaha River Weir,LGH 2021 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Ponded,Brood Stock,AD,1,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,FALSE,FALSE,8/31/2021 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/31/2021 LGH Spawning Room (Lot #29.21.502), 8:00 AM",FALSE,FALSE,NA,29.21.502,F68_Lookingglass Egg Room/Tray72,F68,Female,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,1 : 2,Imnaha (29H),ODFW,NA,NA,Integrated,BY 2021,NA,Chinook,Spring,NA,4350,NA,Lookingglass Egg Room/Tray72,1,750,FALSE,NA,NA,NA,NA,NA,SpawnedKilled,Killed,NA,LGH 2021 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Imnaha River Weir,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Present,NA,NA,NA,NA,NA,GEN OtsLOOK21S_93,SNOUT 21R2307,NA,SMALL EGG MASS
FALSE,FALSE,FALSE,8/31/2021 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/31/2021 LGH Spawning Room (Lot #29.21.502), 8:00 AM",FALSE,FALSE,NA,29.21.502,F78_Lookingglass Egg Room/Tray82,F78,Female,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,1 : 2,Imnaha (29H),ODFW,NA,NA,Integrated,BY 2021,NA,Chinook,Spring,NA,4350,NA,Lookingglass Egg Room/Tray82,1,765,FALSE,NA,NA,NA,NA,NA,SpawnedKilled,Killed,NA,LGH 2021 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Imnaha River Weir,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN OtsLOOK21S_104,NA,NA,MEDIUM EGG MASS
FALSE,FALSE,FALSE,8/31/2021 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/31/2021 LGH Spawning Room (Lot #29.21.502), 8:00 AM",FALSE,FALSE,NA,29.21.502,F105_Lookingglass Egg Room/Tray109,M105,Male,Unknown,Not Existing Adipose Clipped [Mark AD]  and Existing Coded Wire Tag-Unknown [Tag CWT-UNK],Unknown origin: missing Adipose clip and CWT presence was not recorded,NA,NA,oregon,8/5/2021,1 : 2,Imnaha (29H),ODFW,NA,NA,Integrated,BY 2021,NA,Chinook,Spring,NA,4350,NA,Lookingglass Egg Room/Tray109,1,NA,FALSE,NA,NA,NA,NA,NA,SpawnedNotKilled,Alive,NA,LGH 2021 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Imnaha River Weir,LGH 2021 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Ponded,Brood Stock,UNC,1,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,FALSE,FALSE,8/31/2021 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/31/2021 LGH Spawning Room (Lot #29.21.502), 8:00 AM",FALSE,FALSE,NA,29.21.502,F106_Lookingglass Egg Room/Tray110,M105,Male,Unknown,Not Existing Adipose Clipped [Mark AD]  and Existing Coded Wire Tag-Unknown [Tag CWT-UNK],Unknown origin: missing Adipose clip and CWT presence was not recorded,NA,NA,oregon,8/5/2021,1 : 2,Imnaha (29H),ODFW,NA,NA,Integrated,BY 2021,NA,Chinook,Spring,NA,4350,NA,Lookingglass Egg Room/Tray110,1,NA,FALSE,NA,NA,NA,NA,NA,SpawnedNotKilled,Alive,NA,LGH 2021 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Imnaha River Weir,LGH 2021 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Ponded,Brood Stock,UNC,1,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,FALSE,FALSE,8/31/2021 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/31/2021 LGH Spawning Room (Lot #29.21.502), 8:00 AM",FALSE,FALSE,NA,29.21.502,F86_Lookingglass Egg Room/Tray90,F86,Female,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,1 : 2,Imnaha (29H),ODFW,NA,NA,Integrated,BY 2021,NA,Chinook,Spring,NA,4350,NA,Lookingglass Egg Room/Tray90,1,797,FALSE,NA,NA,NA,NA,NA,SpawnedKilled,Killed,NA,LGH 2021 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Imnaha River Weir,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN OtsLOOK21S_112,NA,NA,SMALL EGG MASS
FALSE,FALSE,FALSE,8/31/2021 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/31/2021 LGH Spawning Room (Lot #29.21.502), 8:00 AM",FALSE,FALSE,NA,29.21.502,F83_Lookingglass Egg Room/Tray87,M84,Male,Unknown,Not Existing Adipose Clipped [Mark AD]  and Existing Coded Wire Tag-Unknown [Tag CWT-UNK],Unknown origin: missing Adipose clip and CWT presence was not recorded,NA,NA,oregon,8/5/2021,1 : 2,Imnaha (29H),ODFW,NA,NA,Integrated,BY 2021,NA,Chinook,Spring,NA,4350,NA,Lookingglass Egg Room/Tray87,unknown,NA,FALSE,NA,NA,NA,NA,NA,SpawnedNotKilled,Alive,NA,LGH 2021 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Imnaha River Weir,LGH 2021 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Ponded,Brood Stock,"ROP, UNC","1, 1",NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,FALSE,FALSE,8/31/2021 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/31/2021 LGH Spawning Room (Lot #29.21.502), 8:00 AM",FALSE,FALSE,NA,29.21.502,F84_Lookingglass Egg Room/Tray88,M84,Male,Unknown,Not Existing Adipose Clipped [Mark AD]  and Existing Coded Wire Tag-Unknown [Tag CWT-UNK],Unknown origin: missing Adipose clip and CWT presence was not recorded,NA,NA,oregon,8/5/2021,1 : 2,Imnaha (29H),ODFW,NA,NA,Integrated,BY 2021,NA,Chinook,Spring,NA,4350,NA,Lookingglass Egg Room/Tray88,unknown,NA,FALSE,NA,NA,NA,NA,NA,SpawnedNotKilled,Alive,NA,LGH 2021 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Imnaha River Weir,LGH 2021 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Ponded,Brood Stock,"ROP, UNC","1, 1",NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,FALSE,FALSE,8/31/2021 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/31/2021 LGH Spawning Room (Lot #29.21.502), 8:00 AM",FALSE,FALSE,NA,29.21.502,F39_Lookingglass Egg Room/Tray43,F39,Female,Natural,Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP],Natural,NA,NA,Default,5/17/2017,1 : 2,Imnaha (29H),ODFW,NA,NA,Integrated,BY 2021,NA,Chinook,Spring,NA,4350,NA,Lookingglass Egg Room/Tray43,1,735,FALSE,NA,NA,NA,NA,NA,SpawnedKilled,Killed,NA,LGH 2021 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Imnaha River Weir,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,UNC,1,NA,NA,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN OtsLOOK21S_49,"FR 21F-364,  SCALE 21S-874",NA,NA
FALSE,FALSE,FALSE,8/31/2021 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/31/2021 LGH Spawning Room (Lot #29.21.502), 8:00 AM",FALSE,FALSE,NA,29.21.502,F65_Lookingglass Egg Room/Tray69,F65,Female,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,1 : 2,Imnaha (29H),ODFW,NA,NA,Integrated,BY 2021,NA,Chinook,Spring,NA,4350,NA,Lookingglass Egg Room/Tray69,1,744,FALSE,NA,NA,NA,NA,NA,SpawnedKilled,Killed,NA,LGH 2021 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Imnaha River Weir,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Present,NA,NA,NA,NA,NA,GEN OtsLOOK21S_75,SNOUT 21R0182,NA,SMALL EGG MASS
FALSE,FALSE,FALSE,8/31/2021 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"8/31/2021 LGH Spawning Room (Lot #29.21.502), 8:00 AM",FALSE,FALSE,NA,29.21.502,F46_Lookingglass Egg Room/Tray50,F46,Female,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,1 : 2,Imnaha (29H),ODFW,NA,NA,Integrated,BY 2021,NA,Chinook,Spring,NA,4350,NA,Lookingglass Egg Room/Tray50,1,798,FALSE,NA,NA,NA,NA,NA,SpawnedKilled,Killed,NA,LGH 2021 Adult Holding Pond A - Imnaha,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Imnaha River Weir,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN OtsLOOK21S_56,NA,NA,NA
